time, ch1, ch2, ch3, ch4
2.1628,-0.98,-1.54,-2,4.82
2.1629,-1.1,-1.5,-1.88,4.78
2.163,-0.98,-1.5,-1.92,4.78
2.1631,-1.02,-1.5,-1.84,4.74
2.1632,-1.06,-1.5,-1.96,4.82
2.1633,-0.98,-1.54,-1.84,4.78
2.1634,-1.06,-1.58,-1.92,4.78
2.1635,-1.06,-1.54,-1.92,4.74
2.1636,-1.06,-1.5,-1.88,4.78
2.1637,-1.1,-1.54,-1.88,4.74
2.1638,-1.06,-1.54,-1.8,4.74
2.1639,-1.1,-1.5,-1.84,4.78
2.164,-1.1,-1.5,-1.84,4.78
2.1641,-1.06,-1.54,-1.84,4.78
2.1642,-1.1,-1.54,-1.84,4.78
2.1643,-1.06,-1.54,-1.8,4.74
2.1644,-1.1,-1.54,-1.84,4.74
2.1645,-1.06,-1.58,-1.88,4.82
2.1646,-1.1,-1.58,-1.8,4.78
2.1647,-1.06,-1.54,-1.92,4.74
2.1648,-1.06,-1.46,-1.84,4.78
2.1649,-1.06,-1.5,-1.8,4.82
2.165,-1.1,-1.58,-1.84,4.82
2.1651,-1.1,-1.54,-1.8,4.78
2.1652,-1.06,-1.5,-1.96,4.78
2.1653,-1.06,-1.58,-1.8,4.82
2.1654,-1.06,-1.54,-1.88,4.74
2.1655,-1.06,-1.54,-1.88,4.74
2.1656,-1.06,-1.5,-1.8,4.78
2.1657,-1.06,-1.54,-1.88,4.74
2.1658,-1.06,-1.54,-1.84,4.78
2.1659,-1.06,-1.5,-1.92,4.74
2.166,-1.06,-1.54,-1.84,4.82
2.1661,-1.14,-1.54,-1.92,4.78
2.1662,-1.06,-1.58,-1.84,4.82
2.1663,-1.1,-1.54,-1.88,4.82
2.1664,-1.06,-1.54,-1.8,4.82
2.1665,-1.02,-1.54,-1.88,4.78
2.1666,-1.14,-1.54,-1.8,4.74
2.1667,-1.06,-1.54,-1.84,4.82
2.1668,-1.1,-1.5,-1.88,4.78
2.1669,-1.02,-1.58,-1.84,4.82
2.167,-1.1,-1.54,-1.84,4.78
2.1671,-1.02,-1.54,-1.96,4.82
2.1672,-1.06,-1.58,-1.88,4.74
2.1673,-0.98,-1.5,-1.92,4.82
2.1674,-1.06,-1.5,-1.84,4.78
2.1675,-1.02,-1.5,-1.92,4.82
2.1676,-1.06,-1.58,-1.84,4.74
2.1677,-1.06,-1.5,-1.92,4.82
2.1678,-1.02,-1.54,-1.88,4.82
2.1679,-1.06,-1.5,-1.88,4.78
2.168,-1.1,-1.5,-1.84,4.78
2.1681,-1.14,-1.54,-1.84,4.82
2.1682,-1.14,-1.54,-1.84,4.78
2.1683,-1.06,-1.5,-1.84,4.78
2.1684,-1.1,-1.5,-1.88,4.82
2.1685,-1.1,-1.58,-1.84,4.74
2.1686,-1.06,-1.58,-1.88,4.78
2.1687,-1.1,-1.5,-1.84,4.78
2.1688,-1.14,-1.54,-1.84,4.74
2.1689,-1.06,-1.5,-1.96,4.78
2.169,-1.1,-1.54,-1.8,4.82
2.1691,-1.06,-1.5,-1.96,4.78
2.1692,-1.06,-1.54,-1.8,4.74
2.1693,-1.06,-1.5,-1.88,4.74
2.1694,-1.1,-1.62,-1.84,4.78
2.1695,-1.1,-1.5,-1.84,4.82
2.1696,-1.06,-1.5,-1.8,4.78
2.1697,-1.06,-1.62,-1.84,4.74
2.1698,-1.06,-1.54,-1.88,4.78
2.1699,-1.06,-1.46,-1.8,4.82
2.17,-1.02,-1.54,-1.84,4.78
2.1701,-1.06,-1.5,-1.8,4.82
2.1702,-1.1,-1.5,-1.92,4.74
2.1703,-1.06,-1.5,-1.84,4.74
2.1704,-1.06,-1.46,-1.84,4.82
2.1705,-1.06,-1.5,-1.88,4.7
2.1706,-1.06,-1.54,-1.84,4.78
2.1707,-1.02,-1.54,-1.88,4.82
2.1708,-1.02,-1.5,-1.84,4.78
2.1709,-1.02,-1.54,-1.92,4.74
2.171,-0.98,-1.5,-1.84,4.74
2.1711,-1.02,-1.5,-1.84,4.74
2.1712,-0.98,-1.54,-1.84,4.78
2.1713,-1.06,-1.5,-1.84,4.74
2.1714,-1.06,-1.5,-1.92,4.82
2.1715,-1.06,-1.5,-1.92,4.78
2.1716,-1.02,-1.5,-1.88,4.74
2.1717,-1.06,-1.46,-1.88,4.78
2.1718,-1.02,-1.5,-1.92,4.82
2.1719,-1.02,-1.5,-1.92,4.74
2.172,-1.06,-1.5,-1.92,4.74
2.1721,-1.06,-1.58,-1.88,4.78
2.1722,-1.06,-1.54,-1.92,4.82
2.1723,-1.02,-1.5,-1.84,4.78
2.1724,-1.02,-1.5,-1.84,4.78
2.1725,-1.06,-1.54,-1.84,4.78
2.1726,-1.06,-1.5,-1.84,4.74
2.1727,-1.06,-1.54,-1.84,4.78
2.1728,-1.06,-1.5,-1.84,4.78
2.1729,-1.06,-1.42,-1.88,4.78
2.173,-1.1,-1.5,-1.8,4.78
2.1731,-1.1,-1.5,-1.88,4.74
2.1732,-1.06,-1.5,-1.84,4.78
2.1733,-1.02,-1.54,-1.84,4.82
2.1734,-1.06,-1.5,-1.84,4.7
2.1735,-1.1,-1.5,-1.88,4.74
2.1736,-1.1,-1.5,-1.8,4.78
2.1737,-1.1,-1.46,-1.84,4.78
2.1738,-1.06,-1.5,-1.92,4.82
2.1739,-1.02,-1.54,-1.84,4.82
2.174,-1.02,-1.58,-1.88,4.78
2.1741,-0.98,-1.54,-1.88,4.78
2.1742,-1.02,-1.5,-1.92,4.82
2.1743,-1.02,-1.5,-1.88,4.78
2.1744,-0.98,-1.46,-1.88,4.82
2.1745,-0.98,-1.5,-1.84,4.74
2.1746,-1.02,-1.5,-1.88,4.82
2.1747,-1.06,-1.54,-1.84,4.78
2.1748,-1.02,-1.54,-1.8,4.74
2.1749,-1.02,-1.5,-1.84,4.7
2.175,-1.06,-1.5,-1.88,4.78
2.1751,-1.06,-1.5,-1.84,4.78
2.1752,-1.06,-1.54,-1.88,4.82
2.1753,-1.02,-1.58,-1.96,4.74
2.1754,-0.98,-1.5,-1.92,4.78
2.1755,-1.02,-1.46,-1.8,4.78
2.1756,-0.98,-1.54,-1.92,4.74
2.1757,-1.02,-1.5,-1.8,4.78
2.1758,-1.06,-1.54,-1.88,4.82
2.1759,-1.02,-1.5,-1.84,4.74
2.176,-1.06,-1.46,-1.88,4.78
2.1761,-1.06,-1.5,-1.92,4.82
2.1762,-1.02,-1.5,-1.92,4.78
2.1763,-0.98,-1.46,-1.84,4.82
2.1764,-1.06,-1.5,-1.84,4.82
2.1765,-1.06,-1.5,-1.84,4.74
2.1766,-1.06,-1.5,-1.8,4.78
2.1767,-1.06,-1.5,-1.92,4.82
2.1768,-1.1,-1.46,-1.84,4.82
2.1769,-1.06,-1.54,-1.84,4.78
2.177,-1.02,-1.5,-1.84,4.82
2.1771,-1.06,-1.54,-1.8,4.82
2.1772,-1.02,-1.46,-1.84,4.78
2.1773,-1.02,-1.5,-1.84,4.78
2.1774,-1.06,-1.5,-1.8,4.78
2.1775,-1.06,-1.5,-1.8,4.86
2.1776,-1.1,-1.5,-1.8,4.66
2.1777,-1.02,-1.5,-1.96,4.78
2.1778,-1.06,-1.58,-1.88,4.78
2.1779,-1.02,-1.54,-1.92,4.78
2.178,-1.06,-1.5,-1.84,4.78
2.1781,-1.02,-1.46,-1.84,4.74
2.1782,-1.1,-1.5,-1.84,4.78
2.1783,-1.06,-1.5,-1.84,4.78
2.1784,-1.06,-1.54,-1.88,4.78
2.1785,-1.06,-1.58,-1.88,4.78
2.1786,-1.06,-1.54,-1.8,4.74
2.1787,-1.02,-1.5,-1.84,4.78
2.1788,-1.02,-1.54,-1.88,4.82
2.1789,-1.02,-1.5,-1.84,4.74
2.179,-1.06,-1.54,-1.84,4.78
2.1791,-1.06,-1.46,-1.8,4.82
2.1792,-1.02,-1.5,-1.96,4.82
2.1793,-1.1,-1.5,-1.88,4.78
2.1794,-1.02,-1.5,-1.88,4.82
2.1795,-1.1,-1.54,-1.84,4.78
2.1796,-1.02,-1.5,-1.96,4.82
2.1797,-1.02,-1.5,-1.84,4.74
2.1798,-1.06,-1.5,-1.92,4.82
2.1799,-1.02,-1.5,-1.8,4.74
2.18,-1.02,-1.46,-1.92,4.78
2.1801,-1.06,-1.46,-1.88,4.74
2.1802,-1.06,-1.5,-1.88,4.78
2.1803,-1.02,-1.54,-1.84,4.74
2.1804,-1.06,-1.5,-1.84,4.82
2.1805,-1.06,-1.5,-1.84,4.78
2.1806,-1.1,-1.54,-1.88,4.74
2.1807,-1.02,-1.5,-1.88,4.78
2.1808,-1.06,-1.54,-1.88,4.82
2.1809,-0.98,-1.58,-1.8,4.78
2.181,-1.06,-1.46,-1.88,4.82
2.1811,-1.06,-1.5,-1.88,4.78
2.1812,-1.06,-1.5,-1.8,4.78
2.1813,-1.06,-1.46,-1.72,4.74
2.1814,-1.06,-1.46,-1.88,4.78
2.1815,-1.02,-1.46,-1.76,4.7
2.1816,-1.06,-1.46,-1.92,4.78
2.1817,-1.06,-1.5,-1.76,4.74
2.1818,-1.02,-1.46,-1.92,4.82
2.1819,-1.06,-1.5,-1.84,4.78
2.182,-1.1,-1.46,-1.84,4.74
2.1821,-1.06,-1.5,-1.84,4.74
2.1822,-1.06,-1.46,-1.84,4.78
2.1823,-1.06,-1.5,-1.84,4.78
2.1824,-1.1,-1.5,-1.84,4.78
2.1825,-1.06,-1.46,-1.92,4.78
2.1826,-1.02,-1.5,-1.84,4.78
2.1827,-1.02,-1.46,-1.88,4.82
2.1828,-1.02,-1.46,-1.92,4.78
2.1829,-0.98,-1.46,-1.84,4.74
2.183,-0.98,-1.46,-1.88,4.78
2.1831,-1.02,-1.5,-1.92,4.74
2.1832,-1.06,-1.5,-1.8,4.78
2.1833,-1.02,-1.46,-1.84,4.78
2.1834,-1.1,-1.46,-1.92,4.74
2.1835,-0.98,-1.5,-1.92,4.74
2.1836,-0.98,-1.5,-1.88,4.78
2.1837,-1.06,-1.46,-1.92,4.82
2.1838,-1.02,-1.5,-1.84,4.74
2.1839,-1.02,-1.5,-1.88,4.78
2.184,-1.02,-1.46,-1.84,4.74
2.1841,-1.02,-1.5,-1.92,4.74
2.1842,-1.06,-1.54,-1.92,4.78
2.1843,-1.06,-1.5,-1.92,4.78
2.1844,-0.98,-1.46,-1.88,4.74
2.1845,-0.98,-1.54,-1.84,4.78
2.1846,-1.02,-1.5,-1.88,4.78
2.1847,-1.02,-1.5,-1.88,4.74
2.1848,-1.02,-1.5,-1.84,4.78
2.1849,-1.06,-1.46,-1.84,4.74
2.185,-0.98,-1.46,-1.88,4.78
2.1851,-1.02,-1.5,-1.88,4.78
2.1852,-1.06,-1.54,-1.92,4.82
2.1853,-1.02,-1.5,-1.88,4.82
2.1854,-1.06,-1.5,-1.84,4.74
2.1855,-1.06,-1.42,-1.8,4.78
2.1856,-1.1,-1.46,-1.88,4.74
2.1857,-1.02,-1.5,-1.8,4.7
2.1858,-1.06,-1.5,-1.84,4.78
2.1859,-1.02,-1.5,-1.84,4.78
2.186,-1.06,-1.5,-1.92,4.78
2.1861,-1.02,-1.46,-1.84,4.78
2.1862,-1.02,-1.5,-1.84,4.78
2.1863,-1.02,-1.54,-1.88,4.78
2.1864,-1.06,-1.46,-1.92,4.82
2.1865,-0.94,-1.46,-1.88,4.78
2.1866,-0.98,-1.42,-1.84,4.78
2.1867,-0.98,-1.5,-1.88,4.78
2.1868,-1.02,-1.5,-1.84,4.82
2.1869,-1.02,-1.42,-1.84,4.78
2.187,-0.98,-1.46,-1.88,4.74
2.1871,-0.98,-1.46,-1.84,4.82
2.1872,-1.02,-1.46,-1.88,4.74
2.1873,-0.98,-1.46,-1.84,4.74
2.1874,-0.98,-1.5,-1.84,4.78
2.1875,-1.02,-1.5,-1.84,4.78
2.1876,-1.02,-1.46,-1.84,4.74
2.1877,-0.98,-1.46,-1.84,4.82
2.1878,-1.02,-1.46,-1.8,4.82
2.1879,-0.94,-1.46,-1.96,4.78
2.188,-1.02,-1.5,-1.88,4.78
2.1881,-0.94,-1.46,-1.92,4.74
2.1882,-0.98,-1.46,-1.8,4.82
2.1883,-1.02,-1.46,-1.92,4.78
2.1884,-0.98,-1.5,-1.8,4.78
2.1885,-0.94,-1.5,-1.92,4.78
2.1886,-0.98,-1.46,-1.84,4.78
2.1887,-1.02,-1.5,-1.84,4.82
2.1888,-1.06,-1.46,-1.84,4.74
2.1889,-1.02,-1.42,-1.84,4.82
2.189,-1.06,-1.5,-1.88,4.82
2.1891,-1.06,-1.5,-1.8,4.78
2.1892,-1.06,-1.46,-1.84,4.82
2.1893,-1.02,-1.46,-1.84,4.78
2.1894,-1.06,-1.46,-1.88,4.74
2.1895,-1.02,-1.46,-1.88,4.74
2.1896,-1.1,-1.5,-1.8,4.78
2.1897,-1.1,-1.46,-1.88,4.78
2.1898,-1.06,-1.5,-1.84,4.82
2.1899,-1.06,-1.42,-1.8,4.78
2.19,-1.06,-1.5,-1.88,4.74
2.1901,-1.06,-1.5,-1.72,4.74
2.1902,-1.02,-1.5,-1.92,4.78
2.1903,-1.06,-1.5,-1.8,4.78
2.1904,-1.02,-1.46,-1.84,4.74
2.1905,-1.02,-1.5,-1.84,4.78
2.1906,-0.98,-1.46,-1.84,4.78
2.1907,-1.06,-1.46,-1.84,4.74
2.1908,-1.02,-1.46,-1.88,4.78
2.1909,-1.02,-1.42,-1.84,4.78
2.191,-0.98,-1.46,-1.88,4.82
2.1911,-1.02,-1.5,-1.88,4.78
2.1912,-1.02,-1.46,-1.8,4.78
2.1913,-0.98,-1.42,-1.84,4.78
2.1914,-1.02,-1.46,-1.84,4.78
2.1915,-1.06,-1.46,-1.76,4.82
2.1916,-0.98,-1.42,-1.88,4.74
2.1917,-1.06,-1.5,-1.92,4.78
2.1918,-1.06,-1.46,-1.84,4.78
2.1919,-1.02,-1.5,-1.88,4.74
2.192,-1.02,-1.46,-1.8,4.7
2.1921,-0.98,-1.46,-1.92,4.78
2.1922,-1.02,-1.5,-1.8,4.74
2.1923,-0.98,-1.46,-1.88,4.82
2.1924,-1.02,-1.42,-1.84,4.74
2.1925,-0.98,-1.46,-1.96,4.82
2.1926,-1.02,-1.46,-1.84,4.78
2.1927,-0.98,-1.5,-1.88,4.82
2.1928,-0.98,-1.46,-1.88,4.74
2.1929,-1.02,-1.5,-1.88,4.74
2.193,-1.02,-1.42,-1.84,4.78
2.1931,-0.98,-1.46,-1.84,4.78
2.1932,-0.98,-1.46,-1.84,4.82
2.1933,-0.98,-1.46,-1.84,4.82
2.1934,-0.9,-1.46,-1.84,4.78
2.1935,-1.06,-1.46,-1.84,4.74
2.1936,-0.98,-1.46,-1.88,4.7
2.1937,-0.98,-1.46,-1.92,4.78
2.1938,-1.06,-1.5,-1.72,4.78
2.1939,-1.02,-1.46,-1.92,4.78
2.194,-1.02,-1.5,-1.8,4.78
2.1941,-0.98,-1.46,-1.88,4.74
2.1942,-1.02,-1.42,-1.76,4.78
2.1943,-1.02,-1.46,-1.88,4.78
2.1944,-1.06,-1.5,-1.8,4.7
2.1945,-1.06,-1.42,-1.84,4.78
2.1946,-1.02,-1.46,-1.8,4.74
2.1947,-1.02,-1.5,-1.84,4.78
2.1948,-1.02,-1.46,-1.84,4.78
2.1949,-1.02,-1.54,-1.84,4.82
2.195,-1.02,-1.42,-1.84,4.82
2.1951,-1.02,-1.46,-1.84,4.82
2.1952,-0.98,-1.46,-1.84,4.78
2.1953,-1.02,-1.46,-1.84,4.78
2.1954,-1.02,-1.42,-1.84,4.78
2.1955,-0.98,-1.46,-1.88,4.82
2.1956,-0.98,-1.42,-1.84,4.82
2.1957,-0.98,-1.5,-1.84,4.78
2.1958,-1.02,-1.46,-1.84,4.78
2.1959,-0.94,-1.46,-1.84,4.74
2.196,-0.94,-1.5,-1.88,4.82
2.1961,-0.94,-1.46,-1.88,4.78
2.1962,-0.94,-1.46,-1.88,4.78
2.1963,-1.06,-1.46,-1.88,4.78
2.1964,-0.94,-1.46,-1.88,4.82
2.1965,-0.94,-1.5,-1.88,4.78
2.1966,-0.98,-1.46,-1.92,4.82
2.1967,-0.94,-1.46,-1.92,4.78
2.1968,-0.94,-1.5,-1.92,4.78
2.1969,-1.06,-1.5,-1.88,4.74
2.197,-0.94,-1.5,-1.84,4.78
2.1971,-1.02,-1.46,-1.92,4.74
2.1972,-0.98,-1.46,-1.84,4.78
2.1973,-0.94,-1.42,-1.84,4.82
2.1974,-0.98,-1.5,-1.92,4.78
2.1975,-1.06,-1.46,-1.88,4.78
2.1976,-0.98,-1.5,-1.88,4.78
2.1977,-1.02,-1.46,-1.88,4.74
2.1978,-1.02,-1.46,-1.88,4.78
2.1979,-0.98,-1.5,-1.8,4.78
2.198,-1.02,-1.46,-1.76,4.78
2.1981,-1.06,-1.42,-1.84,4.74
2.1982,-1.02,-1.5,-1.8,4.78
2.1983,-0.98,-1.42,-1.84,4.86
2.1984,-1.02,-1.5,-1.8,4.78
2.1985,-1.02,-1.46,-1.84,4.78
2.1986,-1.02,-1.42,-1.76,4.82
2.1987,-1.02,-1.46,-1.88,4.82
2.1988,-1.02,-1.5,-1.84,4.74
2.1989,-0.98,-1.5,-1.84,4.78
2.199,-1.02,-1.46,-1.88,4.78
2.1991,-1.02,-1.46,-1.88,4.78
2.1992,-0.94,-1.5,-1.84,4.82
2.1993,-0.98,-1.46,-1.84,4.74
2.1994,-0.98,-1.46,-1.84,4.78
2.1995,-0.98,-1.5,-1.84,4.82
2.1996,-0.94,-1.46,-1.84,4.78
2.1997,-0.98,-1.5,-1.84,4.78
2.1998,-1.02,-1.38,-1.84,4.82
2.1999,-1.02,-1.42,-1.84,4.78
2.2,-1.02,-1.5,-1.84,4.78
2.2001,-0.94,-1.46,-1.84,4.78
2.2002,-1.02,-1.46,-1.84,4.78
2.2003,-1.02,-1.46,-1.84,4.82
2.2004,-0.98,-1.42,-1.88,4.82
2.2005,-0.98,-1.42,-1.96,4.82
2.2006,-0.98,-1.5,-1.84,4.74
2.2007,-0.98,-1.42,-1.92,4.78
2.2008,-1.02,-1.42,-1.84,4.74
2.2009,-1.02,-1.46,-1.8,4.74
2.201,-0.94,-1.42,-1.84,4.78
2.2011,-0.94,-1.42,-1.84,4.82
2.2012,-1.02,-1.5,-1.8,4.74
2.2013,-1.02,-1.46,-1.84,4.82
2.2014,-0.98,-1.54,-1.8,4.74
2.2015,-0.98,-1.46,-1.8,4.82
2.2016,-1.06,-1.46,-1.8,4.82
2.2017,-1.06,-1.42,-1.8,4.78
2.2018,-1.02,-1.46,-1.84,4.78
2.2019,-1.06,-1.42,-1.84,4.78
2.202,-0.98,-1.42,-1.84,4.74
2.2021,-1.02,-1.5,-1.84,4.78
2.2022,-1.06,-1.5,-1.8,4.78
2.2023,-1.06,-1.46,-1.8,4.78
2.2024,-1.06,-1.42,-1.8,4.74
2.2025,-1.06,-1.42,-1.92,4.78
2.2026,-1.02,-1.42,-1.84,4.82
2.2027,-0.98,-1.46,-1.88,4.78
2.2028,-1.02,-1.5,-1.84,4.78
2.2029,-0.98,-1.46,-1.84,4.86
2.203,-1.06,-1.46,-1.84,4.78
2.2031,-0.98,-1.5,-1.84,4.78
2.2032,-1.02,-1.46,-1.76,4.78
2.2033,-0.98,-1.46,-1.84,4.82
2.2034,-1.02,-1.42,-1.84,4.78
2.2035,-1.06,-1.42,-1.84,4.74
2.2036,-0.98,-1.46,-1.8,4.78
2.2037,-0.98,-1.46,-1.84,4.74
2.2038,-0.98,-1.46,-1.8,4.82
2.2039,-1.02,-1.46,-1.8,4.74
2.204,-1.02,-1.46,-1.76,4.78
2.2041,-1.02,-1.42,-1.88,4.74
2.2042,-0.98,-1.46,-1.84,4.82
2.2043,-1.02,-1.46,-1.84,4.78
2.2044,-1.02,-1.46,-1.84,4.74
2.2045,-1.06,-1.42,-1.8,4.74
2.2046,-1.02,-1.42,-1.96,4.82
2.2047,-1.02,-1.46,-1.8,4.78
2.2048,-0.94,-1.42,-1.84,4.74
2.2049,-1.02,-1.46,-1.8,4.74
2.205,-0.98,-1.46,-1.88,4.78
2.2051,-0.98,-1.46,-1.84,4.78
2.2052,-1.02,-1.46,-1.84,4.74
2.2053,-0.94,-1.46,-1.84,4.78
2.2054,-1.02,-1.46,-1.8,4.78
2.2055,-0.98,-1.46,-1.84,4.78
2.2056,-0.98,-1.46,-1.8,4.74
2.2057,-1.02,-1.46,-1.88,4.82
2.2058,-0.98,-1.46,-1.84,4.82
2.2059,-1.02,-1.42,-1.84,4.78
2.206,-0.98,-1.42,-1.88,4.74
2.2061,-1.02,-1.5,-1.8,4.78
2.2062,-1.02,-1.42,-1.8,4.82
2.2063,-1.06,-1.42,-1.76,4.74
2.2064,-1.02,-1.42,-1.92,4.7
2.2065,-1.02,-1.42,-1.8,4.74
2.2066,-1.02,-1.46,-1.92,4.78
2.2067,-1.02,-1.46,-1.8,4.82
2.2068,-1.06,-1.38,-1.92,4.78
2.2069,-1.02,-1.46,-1.8,4.74
2.207,-1.02,-1.46,-1.84,4.78
2.2071,-1.02,-1.46,-1.8,4.74
2.2072,-1.02,-1.46,-1.84,4.78
2.2073,-1.02,-1.46,-1.88,4.74
2.2074,-0.98,-1.46,-1.84,4.78
2.2075,-1.02,-1.42,-1.88,4.82
2.2076,-0.98,-1.46,-1.8,4.74
2.2077,-0.98,-1.42,-1.84,4.74
2.2078,-0.98,-1.42,-1.88,4.82
2.2079,-0.98,-1.46,-1.84,4.78
2.208,-0.94,-1.46,-1.84,4.78
2.2081,-0.98,-1.46,-1.84,4.78
2.2082,-1.02,-1.46,-1.88,4.74
2.2083,-0.94,-1.46,-1.84,4.78
2.2084,-1.02,-1.42,-1.84,4.78
2.2085,-0.98,-1.46,-1.84,4.78
2.2086,-0.94,-1.42,-1.84,4.74
2.2087,-0.94,-1.46,-1.84,4.7
2.2088,-1.02,-1.5,-1.88,4.82
2.2089,-1.02,-1.5,-1.84,4.74
2.209,-0.98,-1.42,-1.88,4.78
2.2091,-0.98,-1.42,-1.84,4.78
2.2092,-0.98,-1.42,-1.84,4.82
2.2093,-0.94,-1.42,-1.92,4.78
2.2094,-0.94,-1.46,-1.8,4.78
2.2095,-0.98,-1.42,-1.84,4.82
2.2096,-0.98,-1.42,-1.84,4.82
2.2097,-0.94,-1.38,-1.8,4.78
2.2098,-0.94,-1.42,-1.8,4.78
2.2099,-1.02,-1.46,-1.84,4.74
2.21,-1.02,-1.46,-1.84,4.82
2.2101,-0.98,-1.46,-1.84,4.78
2.2102,-0.98,-1.42,-1.88,4.78
2.2103,-0.98,-1.46,-1.8,4.78
2.2104,-1.02,-1.46,-1.8,4.74
2.2105,-1.06,-1.42,-1.76,4.82
2.2106,-1.02,-1.42,-1.84,4.82
2.2107,-1.02,-1.46,-1.8,4.74
2.2108,-1.02,-1.42,-1.84,4.82
2.2109,-0.98,-1.42,-1.8,4.74
2.211,-1.06,-1.5,-1.8,4.78
2.2111,-1.06,-1.38,-1.88,4.74
2.2112,-1.02,-1.38,-1.92,4.86
2.2113,-0.98,-1.42,-1.88,4.74
2.2114,-1.02,-1.46,-1.84,4.78
2.2115,-1.02,-1.42,-1.84,4.78
2.2116,-0.94,-1.46,-1.84,4.82
2.2117,-0.98,-1.46,-1.84,4.78
2.2118,-0.98,-1.42,-1.84,4.82
2.2119,-0.94,-1.42,-1.84,4.78
2.212,-1.02,-1.42,-1.88,4.78
2.2121,-0.98,-1.5,-1.8,4.78
2.2122,-1.02,-1.42,-1.84,4.78
2.2123,-1.02,-1.38,-1.8,4.78
2.2124,-0.98,-1.42,-1.84,4.82
2.2125,-0.98,-1.42,-1.8,4.78
2.2126,-0.98,-1.42,-1.8,4.74
2.2127,-0.98,-1.46,-1.84,4.82
2.2128,-1.02,-1.46,-1.88,4.78
2.2129,-1.02,-1.42,-1.84,4.82
2.213,-0.94,-1.42,-1.96,4.82
2.2131,-0.94,-1.42,-1.76,4.74
2.2132,-0.9,-1.42,-1.92,4.82
2.2133,-0.98,-1.46,-1.8,4.78
2.2134,-0.98,-1.42,-1.88,4.82
2.2135,-0.94,-1.42,-1.84,4.74
2.2136,-0.94,-1.42,-1.84,4.78
2.2137,-0.98,-1.42,-1.84,4.78
2.2138,-0.98,-1.46,-1.84,4.78
2.2139,-1.06,-1.42,-1.84,4.86
2.214,-1.06,-1.42,-1.8,4.78
2.2141,-1.02,-1.42,-1.84,4.78
2.2142,-1.02,-1.42,-1.76,4.82
2.2143,-1.02,-1.42,-1.8,4.74
2.2144,-1.06,-1.5,-1.8,4.78
2.2145,-1.02,-1.42,-1.84,4.78
2.2146,-0.98,-1.42,-1.8,4.78
2.2147,-1.02,-1.38,-1.84,4.78
2.2148,-0.98,-1.46,-1.84,4.78
2.2149,-1.02,-1.46,-1.8,4.78
2.215,-1.02,-1.42,-1.88,4.82
2.2151,-1.02,-1.46,-1.76,4.86
2.2152,-1.06,-1.42,-1.84,4.74
2.2153,-1.02,-1.42,-1.88,4.78
2.2154,-0.98,-1.46,-1.84,4.74
2.2155,-0.98,-1.46,-1.84,4.78
2.2156,-1.06,-1.46,-1.84,4.86
2.2157,-1.02,-1.42,-1.84,4.74
2.2158,-0.98,-1.42,-1.8,4.78
2.2159,-1.02,-1.46,-1.84,4.82
2.216,-1.02,-1.42,-1.84,4.78
2.2161,-0.98,-1.46,-1.84,4.74
2.2162,-1.02,-1.38,-1.84,4.78
2.2163,-1.02,-1.42,-1.84,4.82
2.2164,-0.98,-1.38,-1.84,4.82
2.2165,-0.98,-1.42,-1.84,4.78
2.2166,-1.06,-1.42,-1.88,4.78
2.2167,-0.98,-1.46,-1.84,4.78
2.2168,-1.02,-1.38,-1.84,4.78
2.2169,-0.98,-1.42,-1.88,4.78
2.217,-1.06,-1.38,-1.76,4.78
2.2171,-1.02,-1.42,-1.92,4.82
2.2172,-1.02,-1.42,-1.84,4.74
2.2173,-0.98,-1.42,-1.88,4.78
2.2174,-0.98,-1.42,-1.8,4.74
2.2175,-0.98,-1.38,-1.84,4.82
2.2176,-1.06,-1.42,-1.8,4.74
2.2177,-0.98,-1.38,-1.8,4.78
2.2178,-1.02,-1.42,-1.84,4.78
2.2179,-0.98,-1.42,-1.84,4.74
2.218,-1.02,-1.46,-1.84,4.78
2.2181,-1.02,-1.46,-1.8,4.74
2.2182,-0.98,-1.42,-1.84,4.74
2.2183,-0.98,-1.46,-1.8,4.74
2.2184,-0.98,-1.42,-1.84,4.82
2.2185,-0.98,-1.46,-1.84,4.78
2.2186,-0.98,-1.42,-1.84,4.82
2.2187,-1.02,-1.42,-1.8,4.82
2.2188,-0.98,-1.42,-1.72,4.82
2.2189,-1.06,-1.46,-1.96,4.78
2.219,-0.98,-1.42,-1.72,4.78
2.2191,-0.98,-1.42,-1.84,4.78
2.2192,-0.98,-1.46,-1.72,4.74
2.2193,-1.06,-1.46,-1.88,4.82
2.2194,-1.06,-1.42,-1.8,4.82
2.2195,-1.02,-1.46,-1.84,4.74
2.2196,-1.06,-1.46,-1.8,4.78
2.2197,-1.06,-1.42,-1.8,4.82
2.2198,-0.98,-1.42,-1.84,4.78
2.2199,-0.98,-1.46,-1.76,4.78
2.22,-0.94,-1.42,-1.8,4.78
2.2201,-1.02,-1.42,-1.8,4.78
2.2202,-1.02,-1.38,-1.84,4.74
2.2203,-1.02,-1.42,-1.84,4.78
2.2204,-0.98,-1.42,-1.8,4.78
2.2205,-0.98,-1.5,-1.84,4.74
2.2206,-1.02,-1.46,-1.88,4.82
2.2207,-1.06,-1.46,-1.72,4.82
2.2208,-0.98,-1.42,-1.8,4.78
2.2209,-0.94,-1.42,-1.84,4.78
2.221,-0.98,-1.46,-1.84,4.78
2.2211,-0.98,-1.42,-1.84,4.78
2.2212,-0.98,-1.42,-1.84,4.74
